iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
CAN,North America,Canada,28/08/2022,38454328,4158808,0,3315.571,44148,0,43.571,108149.283,0,86.221,1148.063,0,1.133,0.96,260,6.761,5170,134.445,,,,
CAN,North America,Canada,29/08/2022,38454328,4158808,0,3315.571,44148,0,43.571,108149.283,0,86.221,1148.063,0,1.133,0.96,272,7.073,5133,133.483,,,,
CAN,North America,Canada,30/08/2022,38454328,4158808,0,3315.571,44148,0,43.571,108149.283,0,86.221,1148.063,0,1.133,0.97,248,6.449,5071,131.871,,,,
CAN,North America,Canada,31/08/2022,38454328,4158808,0,3315.571,44148,0,43.571,108149.283,0,86.221,1148.063,0,1.133,0.97,244,6.345,5069,131.819,,,,
CAN,North America,Canada,01/09/2022,38454328,4158808,0,3315.571,44148,0,43.571,108149.283,0,86.221,1148.063,0,1.133,0.98,223,5.799,4915,127.814,,,,
CAN,North America,Canada,02/09/2022,38454328,4158808,0,3315.571,44148,0,43.571,108149.283,0,86.221,1148.063,0,1.133,0.98,212,5.513,4764,123.887,,,,
CAN,North America,Canada,03/09/2022,38454328,4180111,21303,3043.286,44438,290,41.429,108703.265,553.982,79.14,1155.605,7.541,1.077,0.98,211,5.487,4763,123.861,,,,
CAN,North America,Canada,04/09/2022,38454328,4180111,0,3043.286,44438,0,41.429,108703.265,0,79.14,1155.605,0,1.077,0.98,207,5.383,4817,125.265,,,,
CAN,North America,Canada,05/09/2022,38454328,4180111,0,3043.286,44438,0,41.429,108703.265,0,79.14,1155.605,0,1.077,0.97,220,5.721,4721,122.769,,,,
CAN,North America,Canada,06/09/2022,38454328,4180111,0,3043.286,44438,0,41.429,108703.265,0,79.14,1155.605,0,1.077,0.97,218,5.669,4834,125.708,,,,
CAN,North America,Canada,07/09/2022,38454328,4180111,0,3043.286,44438,0,41.429,108703.265,0,79.14,1155.605,0,1.077,0.98,219,5.695,4837,125.786,,,,
CAN,North America,Canada,08/09/2022,38454328,4180111,0,3043.286,44438,0,41.429,108703.265,0,79.14,1155.605,0,1.077,0.98,214,5.565,4756,123.679,,,,
CAN,North America,Canada,09/09/2022,38454328,4180111,0,3043.286,44438,0,41.429,108703.265,0,79.14,1155.605,0,1.077,0.99,210,5.461,4649,120.897,,,,
CAN,North America,Canada,10/09/2022,38454328,4199024,18913,2701.857,44704,266,38,109195.095,491.83,70.261,1162.522,6.917,0.988,1,212,5.513,4604,119.726,,,,
CAN,North America,Canada,11/09/2022,38454328,4199024,0,2701.857,44704,0,38,109195.095,0,70.261,1162.522,0,0.988,1.01,211,5.487,4632,120.455,,,,
CAN,North America,Canada,12/09/2022,38454328,4199024,0,2701.857,44704,0,38,109195.095,0,70.261,1162.522,0,0.988,1.03,213,5.539,4692,122.015,,,,
CAN,North America,Canada,13/09/2022,38454328,4199024,0,2701.857,44704,0,38,109195.095,0,70.261,1162.522,0,0.988,1.04,225,5.851,4685,121.833,,,,
CAN,North America,Canada,14/09/2022,38454328,4199024,0,2701.857,44704,0,38,109195.095,0,70.261,1162.522,0,0.988,1.05,224,5.825,4691,121.989,,,,
CAN,North America,Canada,15/09/2022,38454328,4199024,0,2701.857,44704,0,38,109195.095,0,70.261,1162.522,0,0.988,1.06,228,5.929,4644,120.767,,,,
CAN,North America,Canada,16/09/2022,38454328,4199024,0,2701.857,44704,0,38,109195.095,0,70.261,1162.522,0,0.988,1.07,226,5.877,4555,118.452,,,,
CAN,North America,Canada,17/09/2022,38454328,4215975,16951,2421.571,44943,239,34.143,109635.904,440.809,62.973,1168.737,6.215,0.888,1.07,220,5.721,4500,117.022,,,,
CAN,North America,Canada,18/09/2022,38454328,4215975,0,2421.571,44943,0,34.143,109635.904,0,62.973,1168.737,0,0.888,1.07,226,5.877,4541,118.088,,,,
CAN,North America,Canada,19/09/2022,38454328,4215975,0,2421.571,44943,0,34.143,109635.904,0,62.973,1168.737,0,0.888,1.06,228,5.929,4634,120.507,,,,
CAN,North America,Canada,20/09/2022,38454328,4215975,0,2421.571,44943,0,34.143,109635.904,0,62.973,1168.737,0,0.888,1.07,229,5.955,4674,121.547,,,,
CAN,North America,Canada,21/09/2022,38454328,4215975,0,2421.571,44943,0,34.143,109635.904,0,62.973,1168.737,0,0.888,1.06,229,5.955,4673,121.521,,,,
CAN,North America,Canada,22/09/2022,38454328,4215975,0,2421.571,44943,0,34.143,109635.904,0,62.973,1168.737,0,0.888,1.06,216,5.617,4691,121.989,,,,
CAN,North America,Canada,23/09/2022,38454328,4215975,0,2421.571,44943,0,34.143,109635.904,0,62.973,1168.737,0,0.888,1.06,210,5.461,4712,122.535,,,,
CAN,North America,Canada,24/09/2022,38454328,4233899,17924,2560.571,45177,234,33.429,110102.015,466.111,66.587,1174.822,6.085,0.869,1.06,216,5.617,4717,122.665,,,,
CAN,North America,Canada,25/09/2022,38454328,4233899,0,2560.571,45177,0,33.429,110102.015,0,66.587,1174.822,0,0.869,1.06,216,5.617,4725,122.873,,,,
CAN,North America,Canada,26/09/2022,38454328,4233899,0,2560.571,45177,0,33.429,110102.015,0,66.587,1174.822,0,0.869,1.06,227,5.903,4814,125.187,,,,
CAN,North America,Canada,27/09/2022,38454328,4233899,0,2560.571,45177,0,33.429,110102.015,0,66.587,1174.822,0,0.869,1.07,232,6.033,5045,131.195,,,,
CAN,North America,Canada,28/09/2022,38454328,4233899,0,2560.571,45177,0,33.429,110102.015,0,66.587,1174.822,0,0.869,1.07,230,5.981,5030,130.805,,,,
CAN,North America,Canada,29/09/2022,38454328,4233899,0,2560.571,45177,0,33.429,110102.015,0,66.587,1174.822,0,0.869,1.08,250,6.501,5183,134.783,,,,
CAN,North America,Canada,30/09/2022,38454328,4233899,0,2560.571,45177,0,33.429,110102.015,0,66.587,1174.822,0,0.869,1.08,247,6.423,5128,133.353,,,,
CAN,North America,Canada,01/10/2022,38454328,4252808,18909,2701.286,45383,206,29.429,110593.741,491.726,70.247,1180.179,5.357,0.765,1.09,241,6.267,5080,132.105,,,,
CAN,North America,Canada,02/10/2022,38454328,4252808,0,2701.286,45383,0,29.429,110593.741,0,70.247,1180.179,0,0.765,1.1,235,6.111,5113,132.963,,,,
CAN,North America,Canada,03/10/2022,38454328,4252808,0,2701.286,45383,0,29.429,110593.741,0,70.247,1180.179,0,0.765,1.11,237,6.163,5324,138.45,,,,
CAN,North America,Canada,04/10/2022,38454328,4252808,0,2701.286,45383,0,29.429,110593.741,0,70.247,1180.179,0,0.765,1.12,236,6.137,5417,140.868,,,,
CAN,North America,Canada,05/10/2022,38454328,4252808,0,2701.286,45383,0,29.429,110593.741,0,70.247,1180.179,0,0.765,1.11,243,6.319,5422,140.998,,,,
CAN,North America,Canada,06/10/2022,38454328,4252808,0,2701.286,45383,0,29.429,110593.741,0,70.247,1180.179,0,0.765,1.12,238,6.189,5546,144.223,,,,
CAN,North America,Canada,07/10/2022,38454328,4252808,0,2701.286,45383,0,29.429,110593.741,0,70.247,1180.179,0,0.765,1.12,240,6.241,5104,132.729,,,,
CAN,North America,Canada,08/10/2022,38454328,4273231,20423,2917.571,45607,224,32,111124.839,531.098,75.871,1186.004,5.825,0.832,1.12,238,6.189,5467,142.169,,,,
CAN,North America,Canada,09/10/2022,38454328,4273231,0,2917.571,45607,0,32,111124.839,0,75.871,1186.004,0,0.832,1.12,230,5.981,5496,142.923,,,,
CAN,North America,Canada,10/10/2022,38454328,4273231,0,2917.571,45607,0,32,111124.839,0,75.871,1186.004,0,0.832,1.12,249,6.475,5650,146.928,,,,
CAN,North America,Canada,11/10/2022,38454328,4273231,0,2917.571,45607,0,32,111124.839,0,75.871,1186.004,0,0.832,1.13,261,6.787,5955,154.859,,,,
CAN,North America,Canada,12/10/2022,38454328,4273231,0,2917.571,45607,0,32,111124.839,0,75.871,1186.004,0,0.832,1.13,262,6.813,5983,155.587,,,,
CAN,North America,Canada,13/10/2022,38454328,4273231,0,2917.571,45607,0,32,111124.839,0,75.871,1186.004,0,0.832,1.13,272,7.073,6090,158.37,,,,
CAN,North America,Canada,14/10/2022,38454328,4273231,0,2917.571,45607,0,32,111124.839,0,75.871,1186.004,0,0.832,1.13,269,6.995,6012,156.341,,,,
CAN,North America,Canada,15/10/2022,38454328,4293228,19997,2856.714,45888,281,40.143,111644.858,520.019,74.288,1193.312,7.307,1.044,1.11,271,7.047,5990,155.769,,,,
CAN,North America,Canada,16/10/2022,38454328,4293228,0,2856.714,45888,0,40.143,111644.858,0,74.288,1193.312,0,1.044,1.09,287,7.463,6179,160.684,,,,
CAN,North America,Canada,17/10/2022,38454328,4293228,0,2856.714,45888,0,40.143,111644.858,0,74.288,1193.312,0,1.044,1.08,291,7.567,6234,162.114,,,,
CAN,North America,Canada,18/10/2022,38454328,4293228,0,2856.714,45888,0,40.143,111644.858,0,74.288,1193.312,0,1.044,1.07,286,7.437,6134,159.514,,,,
CAN,North America,Canada,19/10/2022,38454328,4293228,0,2856.714,45888,0,40.143,111644.858,0,74.288,1193.312,0,1.044,1.07,285,7.411,6152,159.982,,,,
CAN,North America,Canada,20/10/2022,38454328,4293228,0,2856.714,45888,0,40.143,111644.858,0,74.288,1193.312,0,1.044,1.06,280,7.281,6401,166.457,,,,
CAN,North America,Canada,21/10/2022,38454328,4293228,0,2856.714,45888,0,40.143,111644.858,0,74.288,1193.312,0,1.044,1.06,273,7.099,6422,167.003,,,,
CAN,North America,Canada,22/10/2022,38454328,4314900,21672,3096,46220,332,47.429,112208.436,563.578,80.511,1201.945,8.634,1.233,1.06,284,7.385,6330,164.611,,,,
CAN,North America,Canada,23/10/2022,38454328,4314900,0,3096,46220,0,47.429,112208.436,0,80.511,1201.945,0,1.233,1.05,268,6.969,6409,166.665,,,,
CAN,North America,Canada,24/10/2022,38454328,4314900,0,3096,46220,0,47.429,112208.436,0,80.511,1201.945,0,1.233,1.05,277,7.203,6423,167.029,,,,
CAN,North America,Canada,25/10/2022,38454328,4314900,0,3096,46220,0,47.429,112208.436,0,80.511,1201.945,0,1.233,1.05,275,7.151,6389,166.145,,,,
CAN,North America,Canada,26/10/2022,38454328,4314900,0,3096,46220,0,47.429,112208.436,0,80.511,1201.945,0,1.233,1.05,275,7.151,6389,166.145,,,,
CAN,North America,Canada,27/10/2022,38454328,4314900,0,3096,46220,0,47.429,112208.436,0,80.511,1201.945,0,1.233,1.05,249,6.475,6375,165.781,,,,
CAN,North America,Canada,28/10/2022,38454328,4314900,0,3096,46220,0,47.429,112208.436,0,80.511,1201.945,0,1.233,1.05,253,6.579,6294,163.675,,,,
CAN,North America,Canada,29/10/2022,38454328,4336694,21794,3113.429,46583,363,51.857,112775.186,566.75,80.964,1211.385,9.44,1.349,1.04,249,6.475,6298,163.779,,,,
CAN,North America,Canada,30/10/2022,38454328,4336694,0,3113.429,46583,0,51.857,112775.186,0,80.964,1211.385,0,1.349,1.02,245,6.371,6238,162.218,,,,
CAN,North America,Canada,31/10/2022,38454328,4336694,0,3113.429,46583,0,51.857,112775.186,0,80.964,1211.385,0,1.349,1.01,248,6.449,6234,162.114,,,,
CAN,North America,Canada,01/11/2022,38454328,4336694,0,3113.429,46583,0,51.857,112775.186,0,80.964,1211.385,0,1.349,1.01,251,6.527,6269,163.025,,,,
CAN,North America,Canada,02/11/2022,38454328,4336694,0,3113.429,46583,0,51.857,112775.186,0,80.964,1211.385,0,1.349,1.01,249,6.475,6259,162.765,,,,
CAN,North America,Canada,03/11/2022,38454328,4336694,0,3113.429,46583,0,51.857,112775.186,0,80.964,1211.385,0,1.349,1,269,6.995,6275,163.181,,,,
CAN,North America,Canada,04/11/2022,38454328,4336694,0,3113.429,46583,0,51.857,112775.186,0,80.964,1211.385,0,1.349,1,265,6.891,6106,158.786,,,,
CAN,North America,Canada,05/11/2022,38454328,4358119,21425,3060.714,46944,361,51.571,113332.341,557.154,79.593,1220.773,9.388,1.341,1,270,7.021,6079,158.084,,,,
CAN,North America,Canada,06/11/2022,38454328,4358119,0,3060.714,46944,0,51.571,113332.341,0,79.593,1220.773,0,1.341,1,262,6.813,6099,158.604,,,,
CAN,North America,Canada,07/11/2022,38454328,4358119,0,3060.714,46944,0,51.571,113332.341,0,79.593,1220.773,0,1.341,1.01,253,6.579,6083,158.188,,,,
CAN,North America,Canada,08/11/2022,38454328,4358119,0,3060.714,46944,0,51.571,113332.341,0,79.593,1220.773,0,1.341,1,271,7.047,6106,158.786,,,,
CAN,North America,Canada,09/11/2022,38454328,4358119,0,3060.714,46944,0,51.571,113332.341,0,79.593,1220.773,0,1.341,0.99,268,6.969,6100,158.63,,,,
CAN,North America,Canada,10/11/2022,38454328,4358119,0,3060.714,46944,0,51.571,113332.341,0,79.593,1220.773,0,1.341,0.99,266,6.917,5803,150.906,,,,
CAN,North America,Canada,11/11/2022,38454328,4358119,0,3060.714,46944,0,51.571,113332.341,0,79.593,1220.773,0,1.341,0.98,261,6.787,5685,147.838,,,,
CAN,North America,Canada,12/11/2022,38454328,4376924,18805,2686.429,47291,347,49.571,113821.362,489.022,69.86,1229.797,9.024,1.289,0.99,259,6.735,5649,146.902,,,,
CAN,North America,Canada,13/11/2022,38454328,4376924,0,2686.429,47291,0,49.571,113821.362,0,69.86,1229.797,0,1.289,0.99,250,6.501,5658,147.136,,,,
CAN,North America,Canada,14/11/2022,38454328,4376924,0,2686.429,47291,0,49.571,113821.362,0,69.86,1229.797,0,1.289,0.99,240,6.241,5638,146.615,,,,
CAN,North America,Canada,15/11/2022,38454328,4376924,0,2686.429,47291,0,49.571,113821.362,0,69.86,1229.797,0,1.289,1,252,6.553,5708,148.436,,,,
CAN,North America,Canada,16/11/2022,38454328,4376924,0,2686.429,47291,0,49.571,113821.362,0,69.86,1229.797,0,1.289,0.99,252,6.553,5702,148.28,,,,
CAN,North America,Canada,17/11/2022,38454328,4376924,0,2686.429,47291,0,49.571,113821.362,0,69.86,1229.797,0,1.289,0.97,245,6.371,5565,144.717,,,,
CAN,North America,Canada,18/11/2022,38454328,4376924,0,2686.429,47291,0,49.571,113821.362,0,69.86,1229.797,0,1.289,0.97,250,6.501,5475,142.377,,,,
CAN,North America,Canada,19/11/2022,38454328,4393065,16141,2305.857,47604,313,44.714,114241.107,419.745,59.964,1237.936,8.14,1.163,0.97,255,6.631,5470,142.247,,,,
CAN,North America,Canada,20/11/2022,38454328,4393065,0,2305.857,47604,0,44.714,114241.107,0,59.964,1237.936,0,1.163,0.97,263,6.839,5506,143.183,,,,
CAN,North America,Canada,21/11/2022,38454328,4393065,0,2305.857,47604,0,44.714,114241.107,0,59.964,1237.936,0,1.163,0.97,267,6.943,5457,141.909,,,,
CAN,North America,Canada,22/11/2022,38454328,4393065,0,2305.857,47604,0,44.714,114241.107,0,59.964,1237.936,0,1.163,0.97,276,7.177,5400,140.426,,,,
CAN,North America,Canada,23/11/2022,38454328,4393065,0,2305.857,47604,0,44.714,114241.107,0,59.964,1237.936,0,1.163,0.98,272,7.073,5381,139.932,,,,
CAN,North America,Canada,24/11/2022,38454328,4393065,0,2305.857,47604,0,44.714,114241.107,0,59.964,1237.936,0,1.163,0.97,273,7.099,5485,142.637,,,,
CAN,North America,Canada,25/11/2022,38454328,4393065,0,2305.857,47604,0,44.714,114241.107,0,59.964,1237.936,0,1.163,1.02,272,7.073,5462,142.039,,,,
CAN,North America,Canada,26/11/2022,38454328,4408148,15083,2154.714,47934,330,47.143,114633.339,392.232,56.033,1246.518,8.582,1.226,1.07,282,7.333,5484,142.611,,,,
CAN,North America,Canada,27/11/2022,38454328,4408148,0,2154.714,47934,0,47.143,114633.339,0,56.033,1246.518,0,1.226,1.12,276,7.177,5488,142.715,,,,
CAN,North America,Canada,28/11/2022,38454328,4408148,0,2154.714,47934,0,47.143,114633.339,0,56.033,1246.518,0,1.226,1.17,267,6.943,5563,144.665,,,,
CAN,North America,Canada,29/11/2022,38454328,4408148,0,2154.714,47934,0,47.143,114633.339,0,56.033,1246.518,0,1.226,1.23,275,7.151,5619,146.121,,,,
CAN,North America,Canada,30/11/2022,38454328,4408148,0,2154.714,47934,0,47.143,114633.339,0,56.033,1246.518,0,1.226,1.3,274,7.125,5622,146.199,,,,
CAN,North America,Canada,01/12/2022,38454328,4408148,0,2154.714,47934,0,47.143,114633.339,0,56.033,1246.518,0,1.226,1.37,265,6.891,5643,146.746,,,,
CAN,North America,Canada,02/12/2022,38454328,4408148,0,2154.714,47934,0,47.143,114633.339,0,56.033,1246.518,0,1.226,1.33,269,6.995,5588,145.315,,,,
CAN,North America,Canada,03/12/2022,38454328,4423449,15301,2185.857,48221,287,41,115031.239,397.901,56.843,1253.981,7.463,1.066,1.31,254,6.605,5624,146.251,,,,
CAN,North America,Canada,04/12/2022,38454328,4423449,0,2185.857,48221,0,41,115031.239,0,56.843,1253.981,0,1.066,1.3,247,6.423,5631,146.433,,,,
CAN,North America,Canada,05/12/2022,38454328,4423449,0,2185.857,48221,0,41,115031.239,0,56.843,1253.981,0,1.066,1.29,251,6.527,5638,146.615,,,,
CAN,North America,Canada,06/12/2022,38454328,4423449,0,2185.857,48221,0,41,115031.239,0,56.843,1253.981,0,1.066,1.23,257,6.683,5568,144.795,,,,
CAN,North America,Canada,07/12/2022,38454328,4423449,0,2185.857,48221,0,41,115031.239,0,56.843,1253.981,0,1.066,1.19,253,6.579,5506,143.183,,,,
CAN,North America,Canada,08/12/2022,38454328,4423449,0,2185.857,48221,0,41,115031.239,0,56.843,1253.981,0,1.066,1.14,249,6.475,5505,143.157,,,,
CAN,North America,Canada,09/12/2022,38454328,4423449,0,2185.857,48221,0,41,115031.239,0,56.843,1253.981,0,1.066,1.12,254,6.605,5473,142.325,,,,
CAN,North America,Canada,10/12/2022,38454328,4440896,17447,2492.429,48505,284,40.571,115484.946,453.707,64.815,1261.366,7.385,1.055,1.1,250,6.501,5392,140.218,,,,
CAN,North America,Canada,11/12/2022,38454328,4440896,0,2492.429,48505,0,40.571,115484.946,0,64.815,1261.366,0,1.055,1.08,253,6.579,5527,143.729,,,,
CAN,North America,Canada,12/12/2022,38454328,4440896,0,2492.429,48505,0,40.571,115484.946,0,64.815,1261.366,0,1.055,1.06,260,6.761,5488,142.715,,,,
CAN,North America,Canada,13/12/2022,38454328,4440896,0,2492.429,48505,0,40.571,115484.946,0,64.815,1261.366,0,1.055,1.04,251,6.527,5572,144.899,,,,
CAN,North America,Canada,14/12/2022,38454328,4440896,0,2492.429,48505,0,40.571,115484.946,0,64.815,1261.366,0,1.055,1.01,250,6.501,5563,144.665,,,,
CAN,North America,Canada,15/12/2022,38454328,4440896,0,2492.429,48505,0,40.571,115484.946,0,64.815,1261.366,0,1.055,0.99,253,6.579,5518,143.495,,,,
CAN,North America,Canada,16/12/2022,38454328,4440896,0,2492.429,48505,0,40.571,115484.946,0,64.815,1261.366,0,1.055,1,249,6.475,5516,143.443,,,,
CAN,North America,Canada,17/12/2022,38454328,4457879,16983,2426.143,48802,297,42.429,115926.587,441.641,63.092,1269.09,7.723,1.103,1.02,245,6.371,5492,142.819,,,,
CAN,North America,Canada,18/12/2022,38454328,4457879,0,2426.143,48802,0,42.429,115926.587,0,63.092,1269.09,0,1.103,1.03,245,6.371,5502,143.079,,,,
CAN,North America,Canada,19/12/2022,38454328,4457879,0,2426.143,48802,0,42.429,115926.587,0,63.092,1269.09,0,1.103,1.04,248,6.449,5548,144.275,,,,
CAN,North America,Canada,20/12/2022,38454328,4457879,0,2426.143,48802,0,42.429,115926.587,0,63.092,1269.09,0,1.103,1.04,246,6.397,5498,142.975,,,,
CAN,North America,Canada,21/12/2022,38454328,4457879,0,2426.143,48802,0,42.429,115926.587,0,63.092,1269.09,0,1.103,1.04,248,6.449,5487,142.689,,,,
CAN,North America,Canada,22/12/2022,38454328,4457879,0,2426.143,48802,0,42.429,115926.587,0,63.092,1269.09,0,1.103,1.04,240,6.241,5379,139.88,,,,
CAN,North America,Canada,23/12/2022,38454328,4457879,0,2426.143,48802,0,42.429,115926.587,0,63.092,1269.09,0,1.103,1,232,6.033,5321,138.372,,,,
CAN,North America,Canada,24/12/2022,38454328,4475292,17413,2487.571,49166,364,52,116379.41,452.823,64.689,1278.556,9.466,1.352,0.95,226,5.877,5254,136.63,,,,
CAN,North America,Canada,25/12/2022,38454328,4475292,0,2487.571,49166,0,52,116379.41,0,64.689,1278.556,0,1.352,0.9,225,5.851,5253,136.604,,,,
CAN,North America,Canada,26/12/2022,38454328,4475292,0,2487.571,49166,0,52,116379.41,0,64.689,1278.556,0,1.352,0.86,231,6.007,5390,140.166,,,,
CAN,North America,Canada,27/12/2022,38454328,4475292,0,2487.571,49166,0,52,116379.41,0,64.689,1278.556,0,1.352,0.82,247,6.423,5425,141.076,,,,
CAN,North America,Canada,28/12/2022,38454328,4475292,0,2487.571,49166,0,52,116379.41,0,64.689,1278.556,0,1.352,0.79,249,6.475,5444,141.571,,,,
CAN,North America,Canada,29/12/2022,38454328,4475292,0,2487.571,49166,0,52,116379.41,0,64.689,1278.556,0,1.352,0.77,268,6.969,5570,144.847,,,,
CAN,North America,Canada,30/12/2022,38454328,4475292,0,2487.571,49166,0,52,116379.41,0,64.689,1278.556,0,1.352,0.78,273,7.099,5504,143.131,,,,
CAN,North America,Canada,31/12/2022,38454328,4492484,17192,2456,49477,311,44.429,116826.486,447.076,63.868,1286.643,8.088,1.155,0.78,264,6.865,5485,142.637,,,,
CAN,North America,Canada,01/01/2023,38454328,4492484,0,2456,49477,0,44.429,116826.486,0,63.868,1286.643,0,1.155,0.78,262,6.813,5543,144.145,,,,
CAN,North America,Canada,02/01/2023,38454328,4492484,0,2456,49477,0,44.429,116826.486,0,63.868,1286.643,0,1.155,0.77,267,6.943,5638,146.615,,,,
CAN,North America,Canada,03/01/2023,38454328,4492484,0,2456,49477,0,44.429,116826.486,0,63.868,1286.643,0,1.155,,268,6.969,5669,147.422,,,,
CAN,North America,Canada,04/01/2023,38454328,4492484,0,2456,49477,0,44.429,116826.486,0,63.868,1286.643,0,1.155,,265,6.891,5659,147.162,,,,
CAN,North America,Canada,05/01/2023,38454328,4492484,0,2456,49477,0,44.429,116826.486,0,63.868,1286.643,0,1.155,,276,7.177,5679,147.682,,,,
CAN,North America,Canada,06/01/2023,38454328,4492484,0,2456,49477,0,44.429,116826.486,0,63.868,1286.643,0,1.155,,268,6.969,5667,147.37,,,,
CAN,North America,Canada,07/01/2023,38454328,4508373,15889,2269.857,49700,223,31.857,117239.677,413.191,59.027,1292.442,5.799,0.828,,265,6.891,5669,147.422,,,,
CAN,North America,Canada,08/01/2023,38454328,4508373,0,2269.857,49700,0,31.857,117239.677,0,59.027,1292.442,0,0.828,,264,6.865,5731,149.034,,,,
CAN,North America,Canada,09/01/2023,38454328,4508373,0,2269.857,49700,0,31.857,117239.677,0,59.027,1292.442,0,0.828,,263,6.839,5683,147.786,,,,
CAN,North America,Canada,10/01/2023,38454328,4508373,0,2269.857,49700,0,31.857,117239.677,0,59.027,1292.442,0,0.828,,248,6.449,5581,145.133,,,,
CAN,North America,Canada,11/01/2023,38454328,4508373,0,2269.857,49700,0,31.857,117239.677,0,59.027,1292.442,0,0.828,,246,6.397,5561,144.613,,,,
CAN,North America,Canada,12/01/2023,38454328,4508373,0,2269.857,49700,0,31.857,117239.677,0,59.027,1292.442,0,0.828,,251,6.527,5333,138.684,,,,
